物料编码,物料类型,物料描述,是否确认,版本,类别分配,物料状态,单位,主图号,作业,名称,型号规格,成型尺寸,材质,开料尺寸,辅助图号,URL地址,生产ATO类型,材质ATO类型,非标描述,是否确认,制造或购买,安全库存量,计划员,限额领料,部件参数组,按需交付,生产模式,跟工号计划,供应类型,供应子库,供应货位,预加工提前期,加工中提前期,后加工提前期,固定提前期,可变提前期,固定供应天数,最小订货量,最大订货量,固定订货量,固定批次增加,属性备注,配送标识,VMI标识,是否确认,采购员,固定供应天数,最小订货量,最大订货量,固定订货量,固定批次增加,加工中提前期,默认子库,默认货位,默认仓管员,默认厂区,材质,长,宽,高,毛重,净重,是否循环使用
Z161267780,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,是,否,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267781,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267782,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267783,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267784,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267798,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267809,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267813,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267818,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267819,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267820,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267823,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267824,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267825,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267826,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267827,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267828,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,BJ-BJK-01,SBBA6D0101,WL010,SH-QP,,,,,,,
Z161267829,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267830,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267831,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267832,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267833,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267834,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267835,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267836,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267838,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267839,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267840,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267842,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267844,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267845,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267846,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267847,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267849,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267850,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267851,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267853,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267854,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267855,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267856,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267857,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267858,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267861,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267862,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267863,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267864,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267865,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267866,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267867,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267869,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267870,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267871,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267872,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267873,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267875,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267876,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267878,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267879,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267880,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,是,否,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267881,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267885,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267886,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267888,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267889,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267890,车间成品,立柱组合,是,A,Z161,DESIGN,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267891,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267892,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267893,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267894,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267895,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267896,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267897,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267898,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267899,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267900,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267901,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267902,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267903,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267905,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267906,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267909,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267910,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267912,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267916,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267918,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267921,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267922,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267924,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267925,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267926,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267927,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267930,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267931,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267935,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267937,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267938,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267939,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267941,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267944,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267954,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267955,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267957,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267958,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267959,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267964,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267965,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267966,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267967,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267968,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267971,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267972,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267973,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267974,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267977,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267978,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267979,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267981,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267983,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267985,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267988,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267990,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267991,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267993,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267994,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267995,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161267998,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Z161268000,车间成品,立柱组合,是,A,Z161,Active,ea,,,立柱组合,,,,,,,,,,是,制造,,LZZP,是,,是,,是,推式,,,,1,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
